,,t_min,t_max,dlen,day,station,category,name,state
0,0,0.0,0.0,0.021641673856725684,0.0,34927,5830,Fiskeby 1040-4-2,0.0
0,1,0.0,0.0,0.04373886357728283,0.027777777777777776,34927,5830,Fiskeby 1040-4-2,0.0
0,2,0.0,0.0,0.06628202572252546,0.05555555555555555,34927,5830,Fiskeby 1040-4-2,0.0
0,3,0.0,0.0,0.08926136455372971,0.08333333333333333,34927,5830,Fiskeby 1040-4-2,0.0
0,4,0.0,0.0,0.1126668320916118,0.1111111111111111,34927,5830,Fiskeby 1040-4-2,0.0
0,5,0.0,0.04375,0.1364881285814125,0.1388888888888889,34927,5830,Fiskeby 1040-4-2,0.0
0,6,0.007499999999999995,0.10625,0.1607147033810407,0.16666666666666666,34927,5830,Fiskeby 1040-4-2,0.0
0,7,0.019999999999999997,0.1775,0.18533575628835647,0.19444444444444445,34927,5830,Fiskeby 1040-4-2,0.0
0,8,0.0675,0.23374999999999999,0.21034023932262502,0.2222222222222222,34927,5830,Fiskeby 1040-4-2,0.037037037037037035
0,9,0.0675,0.23374999999999999,0.23571685897397893,0.25,34927,5830,Fiskeby 1040-4-2,0.08333333333333331
0,10,0.08125,0.23374999999999999,0.26145407893339,0.2777777777777778,34927,5830,Fiskeby 1040-4-2,0.1296296296296296
0,11,0.0875,0.23374999999999999,0.2875401233141722,0.3055555555555556,34927,5830,Fiskeby 1040-4-2,0.17592592592592587
0,12,0.12625,0.23374999999999999,0.31396298037441833,0.3333333333333333,34927,5830,Fiskeby 1040-4-2,0.22222222222222215
0,13,0.1675,0.23374999999999999,0.3407104067480159,0.3611111111111111,34927,5830,Fiskeby 1040-4-2,0.26851851851851855
0,14,0.18,0.2525,0.367769932189998,0.3888888888888889,34927,5830,Fiskeby 1040-4-2,0.3148148148148148
0,15,0.23125,0.26749999999999996,0.39512886483997356,0.4166666666666667,34927,5830,Fiskeby 1040-4-2,0.3611111111111111
0,16,0.26875,0.26749999999999996,0.4227742970052514,0.4444444444444444,34927,5830,Fiskeby 1040-4-2,0.4074074074074074
0,17,0.3,0.26749999999999996,0.4506931114630383,0.4722222222222222,34927,5830,Fiskeby 1040-4-2,0.45370370370370366
0,18,0.325,0.26749999999999996,0.47887198827876665,0.5,34927,5830,Fiskeby 1040-4-2,0.49999999999999994
0,19,0.325,0.275,0.5072974121351995,0.5277777777777778,34927,5830,Fiskeby 1040-4-2,0.5462962962962963
0,20,0.36625,0.275,0.5359556801644978,0.5555555555555556,34927,5830,Fiskeby 1040-4-2,0.5925925925925926
0,21,0.4175000000000001,0.31,0.5648329102729175,0.5833333333333334,34927,5830,Fiskeby 1040-4-2,0.6388888888888888
0,22,0.44625000000000004,0.33375,0.5939150499452712,0.6111111111111112,34927,5830,Fiskeby 1040-4-2,0.6851851851851851
0,23,0.50875,0.33375,0.6231878855137424,0.6388888888888888,34927,5830,Fiskeby 1040-4-2,0.7314814814814814
0,24,0.5387500000000001,0.33375,0.6526370518731116,0.6666666666666666,34927,5830,Fiskeby 1040-4-2,0.7777777777777777
0,25,0.5387500000000001,0.33375,0.6822480426219636,0.6944444444444444,34927,5830,Fiskeby 1040-4-2,0.8240740740740742
0,26,0.545,0.33625,0.7120062206070144,0.7222222222222222,34927,5830,Fiskeby 1040-4-2,0.8703703703703705
0,27,0.545,0.39,0.7418968288453454,0.75,34927,5830,Fiskeby 1040-4-2,0.9166666666666667
0,28,0.5675000000000001,0.46125,0.7719050017970903,0.7777777777777778,34927,5830,Fiskeby 1040-4-2,0.962962962962963
0,29,0.6450000000000001,0.505,0.8020157769590052,0.8055555555555556,34927,5830,Fiskeby 1040-4-2,1.0
0,30,0.6762500000000001,0.5599999999999999,0.8322141067473806,0.8333333333333334,34927,5830,Fiskeby 1040-4-2,1.0
0,31,0.7012500000000002,0.6087499999999999,0.8624848706369633,0.8611111111111112,34927,5830,Fiskeby 1040-4-2,1.0
0,32,0.7275000000000001,0.6424999999999998,0.8928128875209383,0.8888888888888888,34927,5830,Fiskeby 1040-4-2,1.0
0,33,0.7887500000000001,0.7324999999999999,0.9231829282556241,0.9166666666666666,34927,5830,Fiskeby 1040-4-2,1.0
0,34,0.8775000000000002,0.8149999999999998,0.9535797283523457,0.9444444444444444,34927,5830,Fiskeby 1040-4-2,1.0
0,35,0.9650000000000002,0.9124999999999999,0.9839880007780065,0.9722222222222222,34927,5830,Fiskeby 1040-4-2,1.0
0,36,1.0587500000000003,1.0049999999999997,1.014392448825168,1.0,34927,5830,Fiskeby 1040-4-2,1.0
1,0,0.05249999999999999,0.09500000000000001,0.022979338831204243,0.0,34927,5830,Fiskeby 1040-4-2,0.0
1,1,0.12125,0.20500000000000002,0.04638480636908633,0.041666666666666664,34927,5830,Fiskeby 1040-4-2,0.0
1,2,0.19499999999999998,0.31125,0.07020610285888702,0.08333333333333333,34927,5830,Fiskeby 1040-4-2,0.0
1,3,0.27625,0.4025,0.09443267765851523,0.125,34927,5830,Fiskeby 1040-4-2,0.0
1,4,0.37,0.48500000000000004,0.11905373056583099,0.16666666666666666,34927,5830,Fiskeby 1040-4-2,0.0
1,5,0.44375,0.535,0.14405821360009957,0.20833333333333334,34927,5830,Fiskeby 1040-4-2,0.01388888888888884
1,6,0.51125,0.6012500000000001,0.16943483325145345,0.25,34927,5830,Fiskeby 1040-4-2,0.08333333333333331
1,7,0.5662499999999999,0.6850000000000002,0.1951720532108646,0.2916666666666667,34927,5830,Fiskeby 1040-4-2,0.15277777777777773
1,8,0.6449999999999999,0.7762500000000001,0.22125809759164677,0.3333333333333333,34927,5830,Fiskeby 1040-4-2,0.22222222222222215
1,9,0.7249999999999999,0.88125,0.2476809546518929,0.375,34927,5830,Fiskeby 1040-4-2,0.2916666666666666
1,10,0.80625,0.9949999999999999,0.2744283810254905,0.4166666666666667,34927,5830,Fiskeby 1040-4-2,0.361111111111111
1,11,0.8875,1.0775,0.3014879064674726,0.4583333333333333,34927,5830,Fiskeby 1040-4-2,0.4305555555555554
1,12,0.97,1.1374999999999997,0.3288468391174481,0.5,34927,5830,Fiskeby 1040-4-2,0.49999999999999994
1,13,0.9987499999999999,1.1374999999999997,0.356492271282726,0.5416666666666666,34927,5830,Fiskeby 1040-4-2,0.5694444444444444
1,14,0.9999999999999998,1.1374999999999997,0.38441108574051286,0.5833333333333334,34927,5830,Fiskeby 1040-4-2,0.6388888888888888
1,15,0.9999999999999998,1.1474999999999997,0.4125899625562412,0.625,34927,5830,Fiskeby 1040-4-2,0.7083333333333333
1,16,1.0099999999999998,1.1474999999999997,0.4410153864126741,0.6666666666666666,34927,5830,Fiskeby 1040-4-2,0.7777777777777777
1,17,1.0224999999999997,1.19,0.4696736544419724,0.7083333333333334,34927,5830,Fiskeby 1040-4-2,0.8472222222222221
1,18,1.0662499999999997,1.27,0.49855088455039204,0.75,34927,5830,Fiskeby 1040-4-2,0.9166666666666665
1,19,1.1212499999999999,1.38,0.5276330242227457,0.7916666666666666,34927,5830,Fiskeby 1040-4-2,0.9861111111111109
1,20,1.1974999999999998,1.48875,0.556905859791217,0.8333333333333334,34927,5830,Fiskeby 1040-4-2,1.0
1,21,1.2949999999999997,1.585,0.5863550261505861,0.875,34927,5830,Fiskeby 1040-4-2,1.0
1,22,1.3712499999999999,1.645,0.6159660168994382,0.9166666666666666,34927,5830,Fiskeby 1040-4-2,1.0
1,23,1.3962499999999998,1.6787499999999997,0.645724194884489,0.9583333333333334,34927,5830,Fiskeby 1040-4-2,1.0
1,24,1.4324999999999999,1.7287499999999998,0.67561480312282,1.0,34927,5830,Fiskeby 1040-4-2,1.0
2,0,0.0,0.0,0.021641673856725684,0.0,34927,9959,Okskaya,0.0
2,1,0.0,0.0,0.04373886357728283,0.02857142857142857,34927,9959,Okskaya,0.0
2,2,0.0,0.0,0.06628202572252546,0.05714285714285714,34927,9959,Okskaya,0.0
2,3,0.0,0.0,0.08926136455372971,0.08571428571428572,34927,9959,Okskaya,0.0
2,4,0.0,0.0,0.1126668320916118,0.11428571428571428,34927,9959,Okskaya,0.0
