ID,d,t_min,t_max,dlen,day,station,category,name,state
49,31,0.4600000000000001,0.21125,2.0719920752490486,0.4626865671641791,26063,5830,Fiskeby 1040-4-2,0.1
49,32,0.46875,0.21125,2.138401189875112,0.47761194029850745,26063,5830,Fiskeby 1040-4-2,0.1
49,33,0.485,0.21125,2.2045258247386377,0.4925373134328358,26063,5830,Fiskeby 1040-4-2,0.1
49,34,0.4887499999999999,0.21125,2.270333142259153,0.5074626865671642,26063,5830,Fiskeby 1040-4-2,0.1
49,35,0.5525,0.23125,2.3357908405127974,0.5223880597014925,26063,5830,Fiskeby 1040-4-2,0.1
49,36,0.6137499999999999,0.29625,2.400867196763294,0.5373134328358209,26063,5830,Fiskeby 1040-4-2,0.2
49,37,0.7274999999999999,0.39875,2.465531107175315,0.5522388059701493,26063,5830,Fiskeby 1040-4-2,0.30000000000000004
49,38,0.775,0.39875,2.5297521225965514,0.5671641791044776,26063,5830,Fiskeby 1040-4-2,0.4
49,39,0.8,0.4175,2.593500480345903,0.582089552238806,26063,5830,Fiskeby 1040-4-2,0.5
49,40,0.86625,0.42374999999999996,2.656747131993705,0.5970149253731343,26063,5830,Fiskeby 1040-4-2,0.6000000000000001
49,41,0.90625,0.42374999999999996,2.7194637671648096,0.6119402985074627,26063,5830,Fiskeby 1040-4-2,0.7000000000000001
49,42,0.92125,0.48,2.781622833436129,0.6268656716417911,26063,5830,Fiskeby 1040-4-2,0.8
49,43,0.975,0.5662499999999999,2.843197552436299,0.6417910447761194,26063,5830,Fiskeby 1040-4-2,0.9
49,44,1.04875,0.655,2.9041619322863115,0.6567164179104478,26063,5830,Fiskeby 1040-4-2,0.9
49,45,1.12,0.65625,2.9644907765460475,0.6716417910447762,26063,5830,Fiskeby 1040-4-2,0.9
49,46,1.1687500000000002,0.69375,3.024159689852712,0.6865671641791045,26063,5830,Fiskeby 1040-4-2,0.9
49,47,1.2262500000000003,0.72375,3.0831450804533915,0.7014925373134329,26063,5830,Fiskeby 1040-4-2,0.9
49,48,1.2637500000000004,0.725,3.141424159845573,0.7164179104477612,26063,5830,Fiskeby 1040-4-2,0.9
49,49,1.3025000000000002,0.75,3.1989749397468192,0.7313432835820896,26063,5830,Fiskeby 1040-4-2,0.9
49,50,1.3437500000000002,0.8,3.2557762266183303,0.746268656716418,26063,5830,Fiskeby 1040-4-2,0.9
49,51,1.4137500000000003,0.8637499999999999,3.3118076139672423,0.7611940298507462,26063,5830,Fiskeby 1040-4-2,0.9
49,52,1.5162500000000003,0.9487499999999999,3.36704947264967,0.7761194029850746,26063,5830,Fiskeby 1040-4-2,0.9
49,53,1.5937500000000004,0.97625,3.42148293939119,0.7910447761194029,26063,5830,Fiskeby 1040-4-2,0.9
49,54,1.6825000000000003,0.985,3.4750899037340863,0.8059701492537313,26063,5830,Fiskeby 1040-4-2,0.9
49,55,1.7725000000000002,1.03375,3.5278529936116505,0.8208955223880597,26063,5830,Fiskeby 1040-4-2,0.9
49,56,1.8262500000000004,1.0349999999999997,3.579755559739598,0.835820895522388,26063,5830,Fiskeby 1040-4-2,0.9
49,57,1.8712500000000003,1.0349999999999997,3.6307816590034863,0.8507462686567164,26063,5830,Fiskeby 1040-4-2,0.9
49,58,1.9275000000000002,1.0349999999999997,3.680916037009303,0.8656716417910447,26063,5830,Fiskeby 1040-4-2,0.9
49,59,1.9787500000000002,1.0349999999999997,3.7301441099523194,0.8805970149253731,26063,5830,Fiskeby 1040-4-2,0.9
49,60,2.0387500000000003,1.0749999999999997,3.778451945947178,0.8955223880597015,26063,5830,Fiskeby 1040-4-2,0.9
49,61,2.1175000000000006,1.1124999999999998,3.8258262459501715,0.9104477611940298,26063,5830,Fiskeby 1040-4-2,0.9
49,62,2.1762500000000005,1.1649999999999998,3.8722543243928955,0.9253731343283582,26063,5830,Fiskeby 1040-4-2,0.9
49,63,2.2425000000000006,1.2325,3.917724089635115,0.9402985074626866,26063,5830,Fiskeby 1040-4-2,0.9
49,64,2.2862500000000003,1.30375,3.9622240243338127,0.9552238805970149,26063,5830,Fiskeby 1040-4-2,0.9
49,65,2.3425000000000002,1.3362500000000002,4.005743165815077,0.9701492537313433,26063,5830,Fiskeby 1040-4-2,0.9
49,66,2.3512500000000003,1.3362500000000002,4.048271086525799,0.9850746268656716,26063,5830,Fiskeby 1040-4-2,0.9
